ProjectID,OrganizationID,ProjectName,ProjectCommonName,OperatingStartDate,OperatingEndDate,ContinuumProject,ProjectType,HousingType,RRHSubType,ResidentialAffiliation,TargetPopulation,HOPWAMedAssistedLivingFac,PITCount,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"530","187","Lorain - Catholic Charities Corporation - St. Elizabeth Center - ES","Lorain St. Elizabeth Center ES",2016-10-01,,1,0,1,,,4,2,,2021-06-01 00:00:00,2024-04-10 13:38:31,"30",,"42412"
"793","187","Lorain - Catholic Charities Corporation - St. Elizabeth Center - ES Overflow","",2020-04-13,,1,0,3,,,4,2,,2021-06-01 00:00:00,2024-03-14 00:02:41,"30",,"42412"
"440","188","Licking - Licking Veterans Service Commission - Hotel/motel Overflow - ES","Licking Hotel/motel Overflow Voucher",2015-01-22,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:11:18,"227",,"42412"
"1063","189","Licking County - Licking hotel/motel - ES","Licking Hotel/Motel",2015-01-22,,1,0,2,,,4,2,,2021-06-23 12:08:41,2023-10-09 14:11:35,"227",,"42412"
"439","190","Richland - Mansfield Metropolitan Housing Authority - Richland VASH - PSH","Richland VASH",2012-08-20,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:49:32,"27",,"42412"
"441","191","Shelby - Local Churches - ES Overflow","Shelby Hotel/Motel Overflow",2014-01-01,,1,0,3,,,4,2,,2021-06-01 00:00:00,2024-01-10 16:04:48,"424",,"42412"
"443","193","Williams - Social Service Agency-Hotel/motel Overflow - ES","Williams Hotel/motel Overflow Vouchers",2015-01-23,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:12:17,"227",,"42412"
"560","194","Butler - Talbert House - SSVF RRH","",2015-10-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:13:54,"424",,"42412"
"561","194","Butler - Talbert House - SSVF HP","",2015-10-01,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-04 15:01:03,"227",,"42412"
"445","195","Clermont - Clermont MHA - VASH - PSH","Clermont VASH",2009-10-16,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:16:29,"27",,"42412"
"447","196","Darke - Darke MHA - VASH - PSH","Darke VASH",2014-01-01,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:19:47,"605",,"42412"
"453","198","Geauga - United Way - Motel Voucher - ES","Geauga Motel Voucher",2015-03-16,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:12:36,"227",,"42412"
"465","200","Mercer - Mercer County Family Crisis Network - ES -DV","DV Shelter",2015-01-01,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:12:56,"227",,"42412"
"468","201","Greene - St. Vincent de Paul - SSVF RRH","",2015-10-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:14:43,"424",,"42412"
"548","201","Greene - St. Vincent de Paul - SSVF HP","",2015-10-01,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:32:51,"27",,"42412"
"467","202","Van Wert - United Methodist - ES Overflow","",2015-01-01,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:13:13,"227",,"42412"
"490","208","Lake - FrontLine Service - SSVF RRH","",2013-10-28,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:39:41,"424",,"42412"
"491","208","Lake - FrontLine Service - SSVF HP","",2016-07-20,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:32:27,"27",,"42412"
"605","208","Ashtabula - FrontLine Service - SSVF HP","",2018-10-01,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:31:57,"27",,"42412"
"606","208","Ashtabula - FrontLine Service - SSVF RRH","",2018-10-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-01-05 09:57:12,"424",,"42412"
"145","209","Medina - Medina County ADAMH Board - Northland II - PSH","Medina Northland II",2010-11-16,,1,3,2,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:22:29,"605",,"42412"
"40","210","Lorain - Lorain County Board of Mental Health - Lorain Shelter Plus Care - PSH","Lorain Shelter Plus Care",2001-04-06,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:47:52,"27",,"42412"
"498","212","Lorain - Lorain MHA - VASH - PSH","",2011-11-10,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:48:43,"27",,"42412"
"1086","213","Henry - Emmanuel Lutheran Church - ES Overflow","",2016-10-01,,1,0,3,,,4,2,,2021-08-02 15:18:10,2023-10-09 14:13:37,"227",,"42412"
"501","215","Fairfield - New Horizons Mental Health - ES Overflow","Fairfield ES Overflow",2017-01-01,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:14:00,"227",,"42412"
"502","216","Butler - Family Promise - ES","",2016-10-01,,1,0,1,,,4,2,,2021-06-01 00:00:00,2024-06-06 16:50:37,"227",,"42412"
"896","216","zzButler - Family Promise - ES Overflow","",2020-10-01,2023-09-30,1,0,1,,,4,2,,2021-06-01 00:00:00,2024-06-10 17:52:16,"227",,"42412"
"919","216","zzButler - Family Promise - TANF HP","",2020-10-01,2022-06-30,1,12,,,,4,2,,2021-06-01 00:00:00,2024-06-06 11:08:14,"227",,"42412"
"920","216","zzButler - Family Promise - TANF RRH","",2020-10-01,2022-06-30,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-30 09:54:20,"424",,"42412"
"1093","217","Henry - Pillars of Success - TH","",2016-01-01,,1,2,1,,,4,2,,2021-08-02 16:17:03,2023-10-09 14:14:23,"227",,"42412"
"1067","218","Holmes - Grace Church - DV - ES","",2016-10-01,,1,0,1,,,1,2,,2021-07-07 13:36:26,2024-02-29 13:41:03,"227",,"42412"
"503","219","Jackson - Jackson Homeless Committee - ES","Jackson ES",2015-10-01,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:15:52,"227",,"42412"
"34","220","Pickaway - Haven House Supportive Housing Project - TH - DV","Pickaway Haven House Supportive Housing Project",2004-12-09,,1,2,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:17:17,"227",,"42412"
"507","221","Geauga - Jobs and Family Services - ES Overflow","",2016-10-01,,1,0,2,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:17:50,"227",,"42412"
"446","222","Trumbull - Warren Family Mission - ES","Trumbull Warren Family Mission",2015-01-26,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:18:09,"227",,"42412"
"508","222","Trumbull - Warren Family Mission - Hannah House - TH","Trumbull Hannah House",2016-10-01,,1,2,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:18:32,"227",,"42412"
"509","223","Trumbull - YWCA Mahoning Valley - Services Only","",2017-03-17,,1,6,,,0,4,2,,2021-06-01 00:00:00,2024-06-03 13:15:13,"227",,"42412"
"524","223","Trumbull - YWCA Mahoning Valley - PSH","",2016-01-01,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:24:40,"605",,"42412"
"733","223","Trumbull - YWCA Mahoning Valley - Wings - PSH","",2017-03-13,,1,3,1,,,4,2,,2021-06-01 00:00:00,2024-07-17 10:31:46,"27",,"42412"
"1158","223","Mahoning - YWCA Barbara Wick Transitional Home - TH","Barbara M. Wick Transitional Home",2005-08-11,,1,2,1,,,4,2,,2022-08-25 11:09:46,2023-10-01 11:45:17,"30",,"42412"
"1159","223","Mahoning - YWCA Permanent Housing for Disabled Families - PSH","",2005-08-11,,1,3,1,,,4,2,,2022-08-25 11:22:49,2024-10-03 14:06:59,"227",,"42412"
"1160","223","Mahoning - YWCA Scattered Site Housing II - PSH","",2002-07-23,,1,3,1,,,4,2,,2022-08-25 11:29:57,2023-12-17 23:05:00,"27",,"42412"
"511","224","Van Wert - Crisis Care Domestic Violence Shelter - DV - ES","Van Wert - Crisis Care DV ES",2016-10-01,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:18:53,"227",,"42412"
"512","225","Defiance - Raven's Care - Hotel/motel overflow vouchers - ES","Defiance - Raven's Care ES Overflow",2015-10-01,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:19:15,"227",,"42412"
"513","226","Butler - Local Churches - hotel/motel overflow - ES","Butler Local Churches ES Overflow",2016-10-01,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:19:38,"227",,"42412"
"515","228","Logan - Consolidated Care - Soteria House - ES DV","Logan Soteria House",2016-10-01,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:19:59,"227",,"42412"
"518","230","Shelby - Shelby MHA - VASH - PSH","",2015-04-10,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:58:53,"27",,"42412"
"187","231","Wayne - One Eighty - HCRP RRH","Wayne OneEighty - HCRP RRH",2012-12-14,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-10-01 15:39:21,"30",,"42412"
"255","231","Wayne - One Eighty - HCRP HP","",2012-12-28,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:30:18,"27",,"42412"
"391","231","Wayne - One Eighty - Julia's Place - ES - DV","Wayne Julia's Place",2013-11-19,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:20:17,"227",,"42412"
"452","231","Ashland - One Eighty - PSH Plus Care - PSH","Ashland PSH Plus Care",2015-03-01,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:28:42,"605",,"42412"
"458","231","Wayne - One Eighty - PSH Plus Care - PSH","Wayne PSH Plus Care",2015-03-01,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:29:29,"605",,"42412"
"788","231","zzWayne - One Eighty - TANF HP","",2020-05-01,2022-06-30,1,12,,,,4,2,,2021-06-01 00:00:00,2023-11-30 11:25:29,"227",,"42412"
"789","231","zzWayne - One Eighty - TANF RRH","",2020-05-01,2022-06-30,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-30 11:46:54,"227",,"42412"
"821","231","zzWayne - One Eighty - ESG-CV RRH","",2020-10-01,2023-09-30,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-01-05 10:03:20,"424",,"42412"
"822","231","zzWayne - One Eighty - ESG-CV HP","",2020-08-17,2022-09-01,1,12,,,,4,2,,2021-06-01 00:00:00,2023-12-05 14:42:49,"227",,"42412"
"1156","231","Wayne - One Eighty - Street Outreach - SO","",2022-07-01,,1,4,,,,4,0,,2022-08-10 12:21:01,2023-11-10 12:28:41,"227",,"42412"
"1236","231","Wayne - One Eighty - SUD Street Outreach","",2023-09-30,,1,4,,,,4,2,,2024-03-04 16:42:44,2024-04-25 14:59:00,"227",,"42412"
"1237","231","Wayne - One Eighty - SUD Services Only","",2023-09-30,,1,6,,,0,4,2,,2024-03-04 16:59:10,2024-05-01 17:20:19,"227",,"42412"
"1251","231","Wayne - One Eighty - Collaborative - PSH","OneEighty and WMHA Collaborative PSH",2024-08-01,,1,3,3,,,4,2,,2024-08-14 15:20:33,2024-08-14 15:24:10,"227",,"42412"
"1254","231","Wayne - One Eighty - Supportive Housing - PSH","",2024-01-01,,1,3,2,,,4,2,,2024-08-29 15:02:35,2024-08-29 15:03:51,"227",,"42412"
"237","237","Madison - Bridges CAP - HCRP HP","",2012-12-27,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:28:14,"27",,"42412"
"307","237","Madison - Bridges CAP - Homeless Assistance Grant - ES","Madison PATH (Positive Alternatives To ending Home",2013-03-19,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-04 15:02:52,"227",,"42412"
"537","237","zzShelby - Bridges CAP - Shelby Positive Alternatives to Homelessness - ES","Shelby P.A.T.H. (Positive Alternatives to Homeless",2018-02-01,2022-12-31,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-03-21 15:24:26,"424",,"42412"
"551","237","Shelby - Bridges CAP - HCRP RRH","",2018-10-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:55:16,"424",,"42412"
"1004","237","zzShelby - Bridges CAP - ESG-CV - RRH","",2021-03-01,2022-04-11,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-10-25 16:15:31,"227",,"42412"
"1186","237","Shelby - Bridges CAP - HCRP HP","",2023-01-01,,1,12,,,,4,2,,2023-05-10 14:32:42,2023-10-01 15:27:04,"27",,"42412"
"542","242","Paulding - House of Love Church - ES Overflow","",2018-01-01,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:20:42,"227",,"42412"
"543","244","Pike - God's Church Without Walls - ES Overflow","",2018-01-01,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:21:14,"227",,"42412"
"545","245","Carroll - Personal and Family Counseling Services - Harbor Point - DV","Carroll - Harbor Point DV ES",2017-12-07,2022-10-01,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-03-20 14:27:35,"424",,"42412"
"581","246","Trumbull MHA - VASH Voucher Program - PSH","",2018-04-01,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:30:18,"605",,"42412"
"588","247","Jefferson - Alive Shelter - ES - DV","",2017-01-01,,1,0,1,,,1,2,,2021-06-01 00:00:00,2024-02-12 15:18:28,"27",,"42412"
"589","248","Pickaway - Hope House - ES","",2018-06-17,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:22:00,"227",,"42412"
"598","250","Defiance - Hebron Ministries - ES Overflow","",2018-10-01,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:22:26,"227",,"42412"
"892","250","Defiance - Hebron Ministries - ES","",2020-07-01,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-11-08 11:11:09,"227",,"42412"
"732","252","Delaware - Zion United Church of Christ - Place of Warmth - ES Overflow","",2020-01-01,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-09 14:22:58,"227",,"42412"
"931","253","zzMahoning - Compass Family & Community Services - Daybreak - RHY-BCPes","Daybreak",2008-10-10,2022-06-15,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-01-06 11:52:02,"27",,"42412"
"937","253","Mahoning - Compass Family & Community Services - Sojouner House - ES - DV","Sojouner House",2009-01-29,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 14:23:16,"227",,"42412"
"933","255","Mahoning - Meridian Services - Samaritan Housing PRA - PSH","Mahoning - Homeless Solutions SRO III",2005-07-01,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:52:55,"27",,"42412"
"939","255","zzMahoning - Meridian Services - Homeless Solutions SRO II - PSH","Mahoning - Homeless Solutions SRO II",2008-05-01,2022-02-28,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-07-06 13:33:48,"27",,"42412"
"956","255","Mahoning - Meridian Services - Phoenix Court - PSH","Mahoning - Phoenix Court",2005-07-09,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:33:31,"605",,"42412"
"958","255","Mahoning - Meridian Services - Marian Commons - PSH","",2017-08-09,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:33:59,"605",,"42412"
"941","256","Mahoning - Ursuline Center - Merici Shelter - ES","",2016-07-27,,1,0,1,,,3,2,,2021-06-01 00:00:00,2023-10-01 15:43:46,"27",,"42412"
"951","256","Mahoning - Ursuline Center - Merici - PSH","",2015-11-12,,1,3,2,,,3,2,,2021-06-01 00:00:00,2023-10-01 15:34:35,"605",,"42412"
"930","258","zzMahoning - Help Network - Shelter Plus Care - PSH","Mahoning - SPC Prorata Funds",2014-10-02,2022-03-31,1,3,3,,,4,2,,2021-06-01 00:00:00,2024-04-15 11:14:55,"27",,"42412"
"938","258","Mahoning - Help Network - PATH - Services Only","Mahoning - PATH Services Only",2005-07-20,,1,6,,,0,4,2,,2021-06-01 00:00:00,2023-10-01 15:26:37,"27",,"42412"
"942","258","Mahoning - Help Network - PATH - Street Outreach","Mahoning - PATH Outreach",2005-07-20,,1,4,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:19:09,"27",,"42412"
"1144","258","zzMahoning - Help Network - PSH Rental Assistance Program - PSH","",2016-12-01,2022-03-31,1,3,3,,,4,0,,2022-04-18 22:03:10,2024-03-22 16:54:20,"27",,"42412"
"1161","258","zzMahoning - Mahoning Valley Dispute Resolution Services - ESG - HP","",2013-11-06,2024-09-30,1,12,,,,4,2,,2022-09-08 11:29:15,2024-10-03 16:59:45,"227",,"42412"
"891","259","Van Wert - Haven of Hope - ES","",2020-07-01,,1,0,1,,,4,2,,2021-06-01 00:00:00,2024-06-04 11:19:13,"227",,"42412"
"1014","260","Allegheny - Allegheny County MHA - VASH - PSH","",2015-10-22,,1,3,3,,,4,2,,2021-06-15 15:02:42,2023-12-17 22:10:23,"27",,"42412"
"1013","261","Adams - MHA - VASH - PSH","",2020-02-01,,1,3,3,,,4,2,,2021-06-15 13:53:27,2023-10-01 15:36:56,"605",,"42412"
"1015","262","Ashtabula - Ashtabula MHA - VASH - PSH","",2014-01-01,,1,3,3,,,4,2,,2021-06-15 15:14:27,2024-07-18 14:59:53,"27",,"42412"
"1017","264","Auglaize - Auglaize County Crisis Center - ES - DV","",2019-10-01,,1,0,1,,,1,2,,2021-06-15 16:09:36,2023-10-09 14:23:39,"227",,"42412"
"1145","265","zzBattered Women's Shelter of Summit and Medina Counties - DV Bonus RRH Project - RRH","",2019-12-01,2022-11-30,1,13,3,2,,1,0,,2022-05-05 13:32:04,2024-01-16 13:33:44,"27",,"42412"
"1244","265","Medina - Hope & Healing Survivor Resource Center - Medina Shelter - ES - DV","",2024-01-16,,1,0,1,,,1,2,,2024-04-18 17:27:00,2024-04-18 17:29:40,"227",,"42412"
"1019","266","Greene - Bridges of Hope - ES","",2017-11-01,,1,0,1,,,4,2,,2021-06-15 17:12:29,2023-10-09 14:23:57,"227",,"42412"
"1020","267","Butler - Haven House - ES","Butler Haven House",2013-11-13,,1,0,1,,,4,2,,2021-06-15 17:22:49,2023-10-09 14:24:18,"227",,"42412"
"1021","268","Butler - MHA - VASH - PSH","",2018-06-11,,1,3,3,,,4,2,,2021-06-16 09:05:54,2023-12-17 22:14:48,"27",,"42412"
"1022","269","Guernsey - Freedom Fellowship House Warming Shelter - ES","",2017-12-01,,1,0,1,,,4,2,,2021-06-16 09:14:03,2023-10-09 14:24:36,"227",,"42412"
"1024","270","Pickaway - Pickaway Emergency Shelter - ES","",2020-12-01,,1,0,1,,,4,2,,2021-06-16 13:04:44,2023-10-09 14:25:08,"227",,"42412"
"1028","273","Clinton - MHA - VASH - PSH","",2015-08-10,,1,3,3,,,4,2,,2021-06-16 15:38:43,2023-12-17 22:18:09,"27",,"42412"
"1029","274","Pike - Pike MHA - VASH - PSH","",2015-07-28,,1,3,3,,,4,2,,2021-06-16 15:39:58,2023-12-17 22:54:49,"27",,"42412"
"1030","275","Scioto - Portsmouth MHA - VASH - PSH","",2018-11-15,,1,3,3,,,4,2,,2021-06-16 15:44:38,2023-12-17 22:56:49,"27",,"42412"
"1033","276","Mahoning - Rescue Mission of Mahoning Valley Family Services Division - ES","",2010-01-01,,1,0,1,,,4,2,,2021-06-16 16:04:57,2023-10-09 14:25:30,"227",,"42412"
"1035","276","Mahoning - Rescue Mission of Mahoning Valley Men's Division - ES","",2010-01-01,,1,0,1,,,4,2,,2021-06-16 16:08:33,2023-10-09 14:25:55,"227",,"42412"
"1032","277","Franklin - MHA - VASH - PSH","",2016-01-12,,1,3,3,,,4,2,,2021-06-16 16:03:35,2023-12-17 22:27:56,"27",,"42412"
"1037","279","Montgomery - Dayton MHA - VASH - PSH","",2016-04-15,,1,3,3,,,4,2,,2021-06-16 16:45:12,2023-12-17 22:29:56,"27",,"42412"
"1038","280","Sandusky - Erie MHA - VASH - PSH","",2019-02-13,,1,3,3,,,4,2,,2021-06-16 16:49:59,2023-12-17 22:30:52,"27",,"42412"
"1039","281","Columbiana - Family Recovery Center - Fleming House - TH","Columbiana Fleming House",2004-10-04,,1,2,1,,,4,2,,2021-06-16 16:56:24,2023-10-09 14:26:18,"227",,"42412"
"1040","283","Geauga - Faith and Rescue - ES","",2019-01-01,,1,0,1,,,4,2,,2021-06-16 17:03:56,2023-10-09 14:26:45,"227",,"42412"
"1041","284","Lake - MHA - VASH - PSH","",2018-08-01,,1,3,3,,,4,2,,2021-06-16 17:09:09,2023-12-17 22:45:39,"27",,"42412"
"1043","285","Williams - Sarah's Friends - Sarah's House - TH","",2014-01-01,,1,2,1,,,4,2,,2021-06-17 13:27:13,2023-10-09 14:27:04,"227",,"42412"
"1044","286","Clark - Springfield MHA - VASH - PSH","",2017-01-01,,1,3,3,,,4,2,,2021-06-17 13:36:15,2023-12-05 15:26:04,"424",,"42412"
"1045","287","Washington - Morgan - MHA - VASH - PSH","",2019-03-04,,1,3,3,,,4,2,,2021-06-17 13:43:19,2023-12-17 23:03:59,"27",,"42412"
"1046","288","Washington - Veterans Service Office - ES Overflow","",2018-10-01,,1,0,3,,,4,2,,2021-06-17 13:49:18,2023-10-09 14:27:21,"227",,"42412"
"535","299","zzClark - City of Springfield - St. Vincent de Paul - AP","St Vincent de Paul",2018-01-01,2023-03-01,1,14,,,,4,2,,2021-06-01 00:00:00,2023-11-29 10:52:55,"227",,"42412"
"539","299","Warren - Safe on Main - AP","Safe on Main",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-11-20 15:14:30,"28",,"42412"
"540","299","Marion - Ohio Heartland CAC - AP","Ohio Heartland CAC",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:41:10,"27",,"42412"
"541","299","Licking - Behavioral Healthcare Partners of Central Ohio - AP","Behavioral Healthcare Partners of Central Ohio",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:40:16,"27",,"42412"
"544","299","Sandusky - GLCAP - AP","Great Lakes Community Action Partnership",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-06-07 14:54:24,"424",,"42412"
"549","299","Lorain - Catholic Charities Corporation - St. Elizabeth's Center - AP","Catholic Charities Corporation St. Elizabeth's Cen",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:44:02,"27",,"42412"
"556","299","Vinton - Sojourners Care Network - YHDP SSO - CE AP","Sojourners Care Network",2015-01-06,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:43:36,"27",,"42412"
"571","299","Licking - LCCH - AP","Licking County Coalition for Housing",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-09-19 14:58:26,"27",,"42412"
"608","299","Licking - The Main Place - AP","The Main Place",2019-04-24,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:47:16,"27",,"42412"
"610","299","Portage - Family and Community Services - Miller Community House - AP","Miller Community House",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:49:50,"27",,"42412"
"611","299","Columbiana - Columbiana County MHC - AP","Columbiana County Mental Health Clinic",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:54:40,"27",,"42412"
"612","299","Columbiana - Community Action Agency of Columbiana - AP","Community Action Agency of Columbiana",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:53:04,"27",,"42412"
"613","299","Tuscarawas - Friends of the Homeless - Tuscarawas County Shelter - AP","Friends of the Homeless",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:54:04,"27",,"42412"
"614","299","Jefferson - Jefferson County CAC - AP","Jefferson Community Action Council",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:55:51,"27",,"42412"
"615","299","Defiance - Northwestern Ohio CAC - The PATH Center - AP","Northwestern Ohio Community Action Commission PATH",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:56:04,"27",,"42412"
"616","299","Richland - Catholic Charities Diocese of Toledo - AP","Catholic Charities",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:56:19,"27",,"42412"
"617","299","Huron - Catholic Charities Diocese of Toledo - AP","Catholic Charities",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:24:36,"27",,"42412"
"618","299","Huron - CAC of Erie, Huron & Richland Counties - Norwalk Homeless Shelter - AP","Community Action Commission of Erie, Huron, and Ri",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:57:04,"27",,"42412"
"619","299","Sandusky - Liberty Center of Sandusky County - Liberty Center - AP","Liberty Center of Sandusky County",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:57:16,"27",,"42412"
"622","299","Erie - VOA of Ohio and Indiana - Crossroads - AP","Volunteers of America Crossroads",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:57:44,"27",,"42412"
"623","299","Shelby - Bridges CAP - AP","Bridges Community Action Partnership",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:57:56,"27",,"42412"
"624","299","Champaign - Caring Kitchen - AP","Caring Kitchen",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:58:13,"27",,"42412"
"625","299","zzDarke - Community Housing of Darke, Miami, and Shelby Counties, Inc. - AP","Community Housing of Darke, Miami, and Shelby Coun",2018-01-01,2022-04-14,1,14,,,,4,2,,2021-06-01 00:00:00,2023-12-05 15:19:53,"27",,"42412"
"626","299","Miami - Family Abuse Shelter of Miami County - AP","Family Abuse Shelter of Miami County",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:24:49,"27",,"42412"
"627","299","Darke -  Miami Valley Community Action Partnership - AP","Miami Valley Community Action Partnership - Darke",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:58:32,"27",,"42412"
"628","299","Preble - Home is the Foundation - AP","H.I.T. Foundation",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:58:56,"27",,"42412"
"629","299","Pike - CAC of Pike County - AP","Community Action Committee of Pike County",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2024-06-14 09:32:56,"424",,"42412"
"630","299","Lawrence - Ironton Lawrence CAO - AP","Ironton Lawrence Community Action Organization - O",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:05:13,"27",,"42412"
"631","299","Scioto - Scioto Christian Ministries - AP","Scioto Christian Ministry",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:05:24,"27",,"42412"
"632","299","Fayette - CAC of Fayette County - Brick House - AP","Community Action Commission of Fayette County - Br",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:05:37,"27",,"42412"
"633","299","Adams - Adams County Shelter for the Homeless - AP","Adams County Shelter for the Homeless",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-12-05 15:15:44,"27",,"42412"
"634","299","Medina - Medina MHA - AP","Medina Metropolitan Housing Authority",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:06:21,"27",,"42412"
"635","299","Wayne - Salvation Army Wooster - AP","Salvation Army of Wooster",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:17:44,"27",,"42412"
"636","299","Ashtabula - Ashtabula County CHDO - AP","Ashtabula County Community Action Agency",2018-01-01,,1,14,,,,4,2,,2021-06-01 00:00:00,2023-10-01 12:17:53,"27",,"42412"
